close,high,low,open,volume,baseVolume,datetime
9128.03,9130.45,9126.67,9128.61,5.493,50147.22,2020-06-29 01:53:00
9130.75,9132.8,9128.03,9128.03,5.802,52982.04,2020-06-29 01:54:00
9132.55,9133.39,9130.75,9130.75,4.424,40404.55,2020-06-29 01:55:00
9134.05,9135.0,9132.23,9132.55,13.37,122120.57,2020-06-29 01:56:00
9140.09,9140.23,9134.05,9134.05,97.21,888060.03,2020-06-29 01:57:00
9139.42,9141.3,9138.03,9140.09,16.23,148361.26,2020-06-29 01:58:00
9144.41,9145.0,9139.17,9139.42,21.21,193898.06,2020-06-29 01:59:00
9144.75,9148.61,9142.59,9144.41,67.45,616890.4,2020-06-29 02:00:00
9141.05,9145.86,9140.13,9144.75,33.32,304672.97,2020-06-29 02:01:00
9137.18,9142.64,9135.91,9141.05,12.92,118047.34,2020-06-29 02:02:00
9135.2,9138.17,9134.31,9137.18,23.19,211817.69,2020-06-29 02:03:00
9137.15,9137.65,9135.03,9135.2,9.75,89079.14,2020-06-29 02:04:00
9138.0,9139.57,9137.15,9137.15,8.268,75552.25,2020-06-29 02:05:00
9137.76,9139.52,9137.76,9138.0,17.41,159082.48,2020-06-29 02:06:00
9133.25,9137.77,9133.24,9137.76,17.5,159887.02,2020-06-29 02:07:00
9132.56,9134.86,9132.12,9133.25,4.835,44161.21,2020-06-29 02:08:00
9133.99,9135.01,9132.38,9132.56,12.32,112518.5,2020-06-29 02:09:00
9134.65,9137.36,9133.99,9133.99,6.926,63273.21,2020-06-29 02:10:00
9132.34,9134.65,9131.4,9134.65,8.805,80425.23,2020-06-29 02:11:00
9133.2,9134.19,9131.23,9132.34,7.064,64518.24,2020-06-29 02:12:00
9137.21,9139.16,9133.04,9133.2,13.83,126318.62,2020-06-29 02:13:00
9137.58,9137.71,9137.21,9137.21,12.89,117787.71,2020-06-29 02:14:00
9137.29,9137.58,9137.29,9137.58,19.7,180035.56,2020-06-29 02:15:00
9134.61,9137.3,9134.06,9137.29,6.256,57155.9,2020-06-29 02:16:00
9130.31,9135.0,9123.97,9134.61,75.67,690832.69,2020-06-29 02:17:00
9131.48,9131.48,9125.26,9130.31,11.05,100866.66,2020-06-29 02:18:00
9126.54,9131.48,9125.26,9131.48,13.65,124575.17,2020-06-29 02:19:00
9123.76,9127.16,9122.63,9126.54,12.3,112265.81,2020-06-29 02:20:00
9126.0,9129.34,9123.76,9123.76,11.92,108818.19,2020-06-29 02:21:00
9127.47,9130.11,9126.0,9126.0,8.069,73657.26,2020-06-29 02:22:00
9128.24,9128.5,9123.76,9127.47,18.64,170061.06,2020-06-29 02:23:00
9127.93,9128.24,9126.02,9128.24,11.76,107353.49,2020-06-29 02:24:00
9133.5,9134.33,9127.26,9127.93,35.63,325357.59,2020-06-29 02:25:00
9133.1,9134.34,9127.96,9133.5,31.78,290248.65,2020-06-29 02:26:00
9131.16,9133.16,9129.98,9133.1,21.39,195369.31,2020-06-29 02:27:00
9132.99,9133.0,9129.88,9131.16,12.46,113804.0,2020-06-29 02:28:00
9137.83,9138.48,9132.99,9132.99,19.31,176419.87,2020-06-29 02:29:00
9130.99,9137.87,9130.05,9137.83,19.14,174851.64,2020-06-29 02:30:00
9130.54,9130.99,9130.53,9130.99,10.25,93613.91,2020-06-29 02:31:00
9130.99,9131.05,9130.53,9130.54,6.689,61071.27,2020-06-29 02:32:00
9130.54,9133.22,9130.53,9130.99,20.4,186296.75,2020-06-29 02:33:00
9126.59,9130.54,9125.3,9130.54,29.38,268169.19,2020-06-29 02:34:00
9125.66,9126.91,9125.0,9126.59,5.749,52469.35,2020-06-29 02:35:00
9127.0,9128.3,9125.34,9125.66,4.512,41175.85,2020-06-29 02:36:00
9130.05,9132.69,9126.99,9127.0,20.64,188469.26,2020-06-29 02:37:00
9131.06,9133.3,9130.0,9130.05,19.9,181667.19,2020-06-29 02:38:00
9134.02,9134.2,9131.06,9131.06,2.893,26418.6,2020-06-29 02:39:00
9137.62,9139.35,9134.02,9134.02,17.47,159611.15,2020-06-29 02:40:00
9138.0,9138.55,9135.98,9137.62,8.462,77329.06,2020-06-29 02:41:00
9138.5,9139.88,9137.99,9138.0,12.5,114204.48,2020-06-29 02:42:00
9138.48,9140.25,9137.99,9138.5,11.35,103740.12,2020-06-29 02:43:00
9139.23,9139.25,9138.47,9138.48,3.745,34223.66,2020-06-29 02:44:00
9140.4,9141.03,9139.22,9139.23,7.221,66000.64,2020-06-29 02:45:00
9141.56,9141.86,9140.38,9140.4,10.7,97771.2,2020-06-29 02:46:00
9140.42,9141.56,9140.42,9141.56,20.93,191299.41,2020-06-29 02:47:00
9134.35,9140.43,9134.01,9140.42,8.65,79044.81,2020-06-29 02:48:00
9128.97,9135.12,9128.62,9134.35,7.653,69890.65,2020-06-29 02:49:00
9127.27,9133.46,9127.0,9128.97,8.515,77744.83,2020-06-29 02:50:00
9130.01,9131.0,9127.0,9127.27,5.176,47242.45,2020-06-29 02:51:00
9126.59,9132.88,9126.59,9130.01,13.95,127332.64,2020-06-29 02:52:00
9123.39,9129.15,9122.59,9126.59,30.86,281633.09,2020-06-29 02:53:00
9123.48,9125.0,9123.39,9123.39,10.14,92555.17,2020-06-29 02:54:00
9123.62,9123.72,9123.11,9123.48,12.23,111576.24,2020-06-29 02:55:00
9124.23,9124.24,9123.62,9123.62,4.981,45446.14,2020-06-29 02:56:00
9124.6,9134.2,9124.23,9124.23,71.19,649801.25,2020-06-29 02:57:00
9127.49,9128.19,9124.58,9124.6,7.173,65461.29,2020-06-29 02:58:00
9128.49,9130.68,9126.95,9127.49,15.6,142378.69,2020-06-29 02:59:00
9122.09,9128.49,9120.92,9128.49,19.74,180134.11,2020-06-29 03:00:00
9122.58,9122.89,9122.09,9122.09,6.867,62643.65,2020-06-29 03:01:00
9122.65,9122.97,9122.23,9122.58,2.793,25476.18,2020-06-29 03:02:00
9122.98,9123.25,9122.27,9122.65,10.01,91312.11,2020-06-29 03:03:00
9122.57,9123.11,9120.89,9122.98,13.14,119844.37,2020-06-29 03:04:00
9117.81,9122.57,9117.81,9122.57,23.37,213109.42,2020-06-29 03:05:00
9118.0,9118.26,9117.81,9117.81,7.011,63922.22,2020-06-29 03:06:00
9124.32,9126.02,9117.81,9118.0,29.89,272563.91,2020-06-29 03:07:00
9124.48,9125.5,9124.32,9124.32,4.813,43913.47,2020-06-29 03:08:00
9124.48,9124.52,9124.47,9124.48,5.763,52586.2,2020-06-29 03:09:00
9124.19,9124.48,9123.56,9124.48,15.55,141910.91,2020-06-29 03:10:00
9124.22,9124.99,9124.04,9124.19,12.44,113544.06,2020-06-29 03:11:00
9124.21,9124.23,9124.21,9124.22,0.9694,8845.37,2020-06-29 03:12:00
9114.66,9124.21,9114.35,9124.21,28.24,257487.93,2020-06-29 03:13:00
9112.06,9115.31,9110.1,9114.66,57.58,524772.77,2020-06-29 03:14:00
9112.11,9114.0,9110.0,9112.06,32.74,298267.92,2020-06-29 03:15:00
9113.64,9113.67,9108.0,9112.11,32.0,291566.85,2020-06-29 03:16:00
9110.6,9113.64,9106.82,9113.64,6.956,63363.61,2020-06-29 03:17:00
9106.85,9110.63,9106.37,9110.6,11.05,100658.67,2020-06-29 03:18:00
9105.27,9112.59,9105.12,9106.85,22.55,205352.93,2020-06-29 03:19:00
9109.72,9109.72,9104.57,9105.27,7.837,71365.64,2020-06-29 03:20:00
9104.84,9109.74,9100.0,9109.72,39.27,357503.19,2020-06-29 03:21:00
9110.67,9111.09,9101.58,9104.84,20.14,183392.3,2020-06-29 03:22:00
9109.97,9110.68,9106.43,9110.67,13.84,126060.43,2020-06-29 03:23:00
9109.45,9110.36,9108.11,9109.97,6.229,56739.6,2020-06-29 03:24:00
9107.07,9112.94,9107.06,9109.45,8.192,74638.0,2020-06-29 03:25:00
9110.29,9110.7,9107.07,9107.07,5.008,45621.01,2020-06-29 03:26:00
9110.55,9111.04,9109.46,9110.29,7.112,64793.6,2020-06-29 03:27:00
9107.01,9110.56,9106.07,9110.55,13.24,120557.48,2020-06-29 03:28:00
9107.04,9108.13,9105.29,9107.01,11.9,108371.09,2020-06-29 03:29:00
9108.12,9108.13,9107.04,9107.04,2.365,21538.42,2020-06-29 03:30:00
9106.0,9108.12,9105.0,9108.12,13.16,119865.93,2020-06-29 03:31:00
9107.76,9112.15,9105.81,9106.0,30.14,274499.98,2020-06-29 03:32:00
9112.39,9112.45,9107.75,9107.76,16.25,148047.0,2020-06-29 03:33:00
9114.66,9114.85,9112.38,9112.39,20.38,185694.88,2020-06-29 03:34:00
9114.53,9117.06,9114.01,9114.66,10.59,96548.42,2020-06-29 03:35:00
9116.71,9116.76,9114.52,9114.53,15.81,144110.58,2020-06-29 03:36:00
9110.98,9116.72,9110.0,9116.71,14.89,135698.07,2020-06-29 03:37:00
9112.21,9113.01,9110.97,9110.98,3.567,32499.51,2020-06-29 03:38:00
9114.0,9114.85,9112.18,9112.21,2.816,25659.91,2020-06-29 03:39:00
9114.03,9114.93,9112.99,9114.0,9.016,82174.21,2020-06-29 03:40:00
9113.69,9114.03,9113.53,9114.03,5.566,50722.51,2020-06-29 03:41:00
9109.3,9115.29,9108.71,9113.69,21.88,199356.4,2020-06-29 03:42:00
9107.56,9109.3,9103.0,9109.3,21.28,193783.27,2020-06-29 03:43:00
9105.8,9108.02,9105.8,9107.56,24.33,221560.96,2020-06-29 03:44:00
9108.02,9108.02,9101.46,9105.8,25.15,228939.85,2020-06-29 03:45:00
9106.39,9111.56,9106.13,9108.02,20.38,185578.59,2020-06-29 03:46:00
9103.82,9106.4,9097.75,9106.39,52.57,478453.06,2020-06-29 03:47:00
9107.76,9110.88,9103.82,9103.82,18.82,171424.02,2020-06-29 03:48:00
9090.62,9108.65,9083.52,9107.76,80.4,731190.2,2020-06-29 03:49:00
9100.56,9101.02,9090.52,9090.62,50.06,455291.18,2020-06-29 03:50:00
9103.03,9103.82,9093.41,9100.56,58.2,529336.75,2020-06-29 03:51:00
9102.48,9107.73,9101.01,9103.03,21.3,193890.03,2020-06-29 03:52:00
9103.08,9106.37,9102.37,9102.48,24.65,224470.38,2020-06-29 03:53:00
9105.62,9107.07,9103.08,9103.08,4.694,42744.79,2020-06-29 03:54:00
9101.0,9105.63,9100.99,9105.62,13.07,118966.85,2020-06-29 03:55:00
9103.68,9104.28,9096.11,9101.0,14.69,133705.19,2020-06-29 03:56:00
9101.9,9103.68,9097.96,9103.68,17.67,160791.06,2020-06-29 03:57:00
9100.08,9103.0,9099.42,9101.9,3.521,32043.52,2020-06-29 03:58:00
9097.01,9100.77,9097.0,9100.08,19.6,178353.38,2020-06-29 03:59:00
9096.03,9097.72,9088.56,9097.01,45.41,412906.32,2020-06-29 04:00:00
9095.81,9099.07,9094.39,9096.03,17.25,156903.21,2020-06-29 04:01:00
9089.94,9095.81,9089.49,9095.81,13.34,121321.26,2020-06-29 04:02:00
9093.22,9093.4,9087.24,9089.94,23.74,215790.92,2020-06-29 04:03:00
9105.44,9106.45,9093.07,9093.22,30.02,273209.16,2020-06-29 04:04:00
9105.23,9107.08,9102.35,9105.44,4.213,38356.45,2020-06-29 04:05:00
9102.67,9105.23,9098.53,9105.23,16.98,154544.23,2020-06-29 04:06:00
9103.72,9105.98,9101.71,9102.67,23.35,212556.61,2020-06-29 04:07:00
9099.34,9104.55,9097.69,9103.72,14.99,136413.18,2020-06-29 04:08:00
9107.92,9111.0,9099.3,9099.34,17.54,159700.0,2020-06-29 04:09:00
9104.72,9107.92,9102.62,9107.92,12.13,110464.63,2020-06-29 04:10:00
9105.54,9112.13,9104.72,9104.72,29.56,269239.46,2020-06-29 04:11:00
9112.68,9114.66,9105.54,9105.54,8.262,75264.96,2020-06-29 04:12:00
9106.08,9112.68,9105.0,9112.68,18.45,168018.91,2020-06-29 04:13:00
9107.86,9109.82,9105.0,9106.08,15.7,142988.11,2020-06-29 04:14:00
9102.6,9108.01,9100.0,9107.86,13.21,120217.31,2020-06-29 04:15:00
9113.3,9115.0,9102.18,9102.6,20.37,185496.34,2020-06-29 04:16:00
9111.51,9114.01,9109.61,9113.3,41.02,373805.97,2020-06-29 04:17:00
9107.25,9113.03,9106.82,9111.51,14.04,127900.96,2020-06-29 04:18:00
9106.32,9107.25,9105.97,9107.25,8.316,75735.37,2020-06-29 04:19:00
9105.87,9106.48,9105.38,9106.32,6.078,55349.89,2020-06-29 04:20:00
9105.87,9106.48,9105.38,9106.32,6.078,55349.89,2020-06-29 04:20:00
9110.64,9111.2,9105.68,9105.87,10.54,96015.49,2020-06-29 04:21:00
9111.34,9111.42,9110.0,9110.64,5.412,49308.75,2020-06-29 04:22:00
9111.24,9118.07,9111.0,9111.34,35.63,324760.37,2020-06-29 04:23:00
9106.82,9111.24,9105.94,9111.24,5.718,52081.64,2020-06-29 04:24:00
9105.29,9106.99,9105.0,9106.82,4.39,39971.53,2020-06-29 04:25:00
9109.22,9109.93,9105.0,9105.29,9.132,83168.04,2020-06-29 04:26:00
9108.85,9111.0,9108.85,9109.22,11.87,108131.61,2020-06-29 04:27:00
9110.16,9111.89,9107.07,9108.85,23.66,215516.53,2020-06-29 04:28:00
9110.5,9112.01,9110.16,9110.16,10.12,92193.47,2020-06-29 04:29:00
9107.89,9110.5,9107.0,9110.5,20.34,185301.13,2020-06-29 04:30:00
9106.44,9108.0,9106.27,9107.89,8.295,75541.19,2020-06-29 04:31:00
9103.09,9106.79,9102.55,9106.44,8.12,73937.48,2020-06-29 04:32:00
9100.98,9103.09,9100.79,9103.09,21.27,193639.22,2020-06-29 04:33:00
9101.16,9102.54,9100.0,9100.98,14.03,127665.34,2020-06-29 04:34:00
9101.28,9101.28,9096.7,9101.16,25.54,232372.4,2020-06-29 04:35:00
9101.98,9102.04,9095.0,9101.28,10.41,94729.24,2020-06-29 04:36:00
9098.16,9101.98,9097.49,9101.98,12.88,117196.91,2020-06-29 04:37:00
9101.51,9103.09,9098.0,9098.16,11.67,106239.25,2020-06-29 04:38:00
9095.51,9101.52,9094.7,9101.51,6.837,62196.2,2020-06-29 04:39:00
9097.03,9099.51,9095.34,9095.51,11.62,105682.24,2020-06-29 04:40:00
9100.51,9102.23,9097.03,9097.03,15.66,142500.7,2020-06-29 04:41:00
9100.45,9100.51,9095.0,9100.51,19.82,180319.53,2020-06-29 04:42:00
9101.0,9102.07,9100.0,9100.45,4.707,42833.16,2020-06-29 04:43:00
9096.63,9101.01,9095.58,9101.0,4.121,37492.97,2020-06-29 04:44:00
9102.19,9102.2,9095.51,9096.63,16.19,147284.94,2020-06-29 04:45:00
9103.08,9105.0,9102.19,9102.19,14.86,135299.71,2020-06-29 04:46:00
9096.78,9103.25,9096.62,9103.08,8.924,81205.34,2020-06-29 04:47:00
9097.87,9099.11,9096.78,9096.78,5.029,45755.38,2020-06-29 04:48:00
9100.49,9100.5,9097.24,9097.87,4.17,37936.84,2020-06-29 04:49:00
9105.93,9109.41,9100.49,9100.49,24.09,219366.45,2020-06-29 04:50:00
9113.01,9114.55,9105.93,9105.93,19.69,179419.12,2020-06-29 04:51:00
9113.07,9115.33,9111.5,9113.01,10.27,93552.97,2020-06-29 04:52:00
9113.63,9124.12,9110.95,9113.07,85.92,783179.83,2020-06-29 04:53:00
9119.0,9120.0,9111.47,9113.63,24.05,219256.18,2020-06-29 04:54:00
9118.71,9120.0,9117.74,9119.0,9.553,87111.42,2020-06-29 04:55:00
9114.61,9118.71,9112.86,9118.71,7.689,70082.47,2020-06-29 04:56:00
9115.46,9116.21,9113.0,9114.61,4.049,36904.51,2020-06-29 04:57:00
9115.78,9117.27,9114.09,9115.46,3.844,35044.36,2020-06-29 04:58:00
9113.98,9117.57,9113.27,9115.78,7.64,69638.99,2020-06-29 04:59:00
9108.68,9114.1,9098.72,9113.98,122.07,1111170.45,2020-06-29 05:00:00
9105.85,9109.35,9105.85,9108.68,8.618,78484.7,2020-06-29 05:01:00
9106.71,9108.39,9105.72,9105.85,6.672,60757.7,2020-06-29 05:02:00
9104.89,9106.93,9104.74,9106.71,8.061,73401.94,2020-06-29 05:03:00
9104.8,9105.31,9104.74,9104.89,9.17,83490.65,2020-06-29 05:04:00
9111.68,9112.49,9102.64,9104.8,39.1,356037.6,2020-06-29 05:05:00
9106.57,9112.09,9106.57,9111.68,8.43,76802.17,2020-06-29 05:06:00
9110.16,9111.25,9106.57,9106.57,2.789,25409.41,2020-06-29 05:07:00
9107.52,9110.16,9107.31,9110.16,10.97,99925.65,2020-06-29 05:08:00
9107.7,9108.28,9106.18,9107.52,2.637,24014.28,2020-06-29 05:09:00
9109.34,9110.0,9105.5,9107.7,20.05,182627.56,2020-06-29 05:10:00
9107.68,9109.5,9107.68,9109.34,9.822,89466.75,2020-06-29 05:11:00
9110.75,9111.87,9103.46,9107.68,23.14,210753.07,2020-06-29 05:12:00
9110.85,9112.7,9110.11,9110.75,12.93,117766.74,2020-06-29 05:13:00
9114.06,9114.1,9110.85,9110.85,11.44,104291.13,2020-06-29 05:14:00
9114.85,9115.55,9113.94,9114.06,7.249,66066.69,2020-06-29 05:15:00
9119.14,9121.0,9113.94,9114.85,39.97,364414.58,2020-06-29 05:16:00
9113.64,9119.14,9110.71,9119.14,26.65,242962.59,2020-06-29 05:17:00
9116.87,9118.5,9113.64,9113.64,13.76,125481.82,2020-06-29 05:18:00
9116.49,9117.75,9116.49,9116.87,13.64,124358.93,2020-06-29 05:19:00
9113.05,9116.88,9112.88,9116.49,24.62,224423.8,2020-06-29 05:20:00
9116.32,9117.89,9111.06,9113.05,14.05,128024.7,2020-06-29 05:21:00
9116.32,9118.72,9115.07,9116.32,20.01,182387.57,2020-06-29 05:22:00
9117.29,9117.99,9115.26,9116.32,7.886,71892.43,2020-06-29 05:23:00
9121.14,9121.57,9116.26,9117.29,13.71,124998.32,2020-06-29 05:24:00
9116.93,9121.14,9116.49,9121.14,24.35,222005.52,2020-06-29 05:25:00
9117.63,9117.63,9115.03,9116.93,9.477,86399.55,2020-06-29 05:26:00
9121.01,9121.94,9117.62,9117.63,13.77,125607.9,2020-06-29 05:27:00
9123.01,9123.47,9120.61,9121.01,19.14,174568.72,2020-06-29 05:28:00
9122.5,9125.75,9122.0,9123.01,48.18,439500.45,2020-06-29 05:29:00
9123.14,9126.75,9122.0,9122.5,28.47,259726.01,2020-06-29 05:30:00
9115.07,9124.82,9114.15,9123.14,22.86,208406.44,2020-06-29 05:31:00
9115.58,9122.78,9114.69,9115.07,19.65,179181.61,2020-06-29 05:32:00
9116.94,9118.27,9115.16,9115.58,9.865,89926.84,2020-06-29 05:33:00
9119.0,9120.99,9116.87,9116.94,13.41,122291.22,2020-06-29 05:34:00
9119.06,9119.39,9118.94,9119.0,8.238,75124.46,2020-06-29 05:35:00
9121.2,9121.21,9119.06,9119.06,11.04,100690.3,2020-06-29 05:36:00
9121.32,9122.32,9121.2,9121.2,19.78,180457.45,2020-06-29 05:37:00
9124.75,9126.56,9120.02,9121.32,37.04,337885.81,2020-06-29 05:38:00
9128.58,9128.59,9118.02,9124.75,52.77,481404.17,2020-06-29 05:39:00
9129.58,9134.24,9125.5,9128.58,69.45,634090.15,2020-06-29 05:40:00
9129.3,9131.59,9123.25,9129.58,30.24,276103.02,2020-06-29 05:41:00
9126.93,9129.98,9126.0,9129.3,8.503,77626.03,2020-06-29 05:42:00
9126.85,9126.96,9123.28,9126.93,11.44,104427.91,2020-06-29 05:43:00
9125.79,9127.48,9122.42,9126.85,53.37,486985.92,2020-06-29 05:44:00
9125.39,9126.91,9123.13,9125.79,11.05,100800.52,2020-06-29 05:45:00
9121.6,9125.4,9119.3,9125.39,9.532,86959.48,2020-06-29 05:46:00
9121.5,9121.6,9116.02,9121.6,20.92,190755.47,2020-06-29 05:47:00
9117.54,9121.7,9115.92,9121.5,12.09,110256.56,2020-06-29 05:48:00
9118.53,9121.62,9116.07,9117.54,14.13,128847.57,2020-06-29 05:49:00
9121.27,9121.67,9116.42,9118.53,12.48,113830.86,2020-06-29 05:50:00
9122.43,9125.65,9119.42,9121.27,70.28,641115.05,2020-06-29 05:51:00
9118.77,9122.43,9117.92,9122.43,20.16,183823.81,2020-06-29 05:52:00
9115.9,9118.8,9112.32,9118.77,26.54,241976.06,2020-06-29 05:53:00
9117.02,9118.57,9115.9,9115.9,19.13,174445.45,2020-06-29 05:54:00
9117.0,9117.33,9116.93,9117.02,15.19,138472.24,2020-06-29 05:55:00
9116.96,9118.65,9116.96,9117.0,10.58,96475.47,2020-06-29 05:56:00
9116.52,9121.99,9116.01,9116.96,21.9,199665.7,2020-06-29 05:57:00
9112.43,9117.04,9112.09,9116.52,13.75,125320.09,2020-06-29 05:58:00
9114.0,9116.0,9111.22,9112.43,14.01,127722.99,2020-06-29 05:59:00
9107.92,9114.0,9107.92,9114.0,28.17,256573.17,2020-06-29 06:00:00
9110.26,9111.36,9104.33,9107.92,21.84,198932.42,2020-06-29 06:01:00
9109.9,9110.26,9105.91,9110.26,11.47,104494.24,2020-06-29 06:02:00
9108.89,9110.45,9108.63,9109.9,8.146,74211.44,2020-06-29 06:03:00
9108.01,9108.89,9107.73,9108.89,1.497,13636.65,2020-06-29 06:04:00
9106.06,9108.05,9106.05,9108.01,11.85,107883.85,2020-06-29 06:05:00
9105.73,9107.12,9105.0,9106.06,16.42,149497.9,2020-06-29 06:06:00
9104.93,9105.74,9104.93,9105.73,15.84,144231.78,2020-06-29 06:07:00
9107.17,9107.89,9103.96,9104.93,26.56,241807.28,2020-06-29 06:08:00
9108.0,9108.07,9106.91,9107.17,21.58,196547.24,2020-06-29 06:09:00
9108.04,9108.07,9108.0,9108.0,12.26,111692.28,2020-06-29 06:10:00
9104.41,9108.24,9103.45,9108.04,28.42,258766.64,2020-06-29 06:11:00
9107.0,9113.18,9101.71,9104.41,41.25,375605.75,2020-06-29 06:12:00
9106.06,9107.0,9105.91,9107.0,6.25,56917.5,2020-06-29 06:13:00
9107.46,9107.46,9105.98,9106.06,3.959,36051.37,2020-06-29 06:14:00
9108.03,9108.52,9107.46,9107.46,4.499,40975.01,2020-06-29 06:15:00
9107.93,9108.03,9107.87,9108.03,9.831,89537.73,2020-06-29 06:16:00
9108.58,9109.0,9107.93,9107.93,2.15,19584.05,2020-06-29 06:17:00
9108.36,9112.2,9108.35,9108.58,9.851,89751.04,2020-06-29 06:18:00
9109.73,9110.31,9106.7,9108.36,12.18,110909.28,2020-06-29 06:19:00
9108.17,9110.31,9108.17,9109.73,12.91,117569.52,2020-06-29 06:20:00
9108.18,9108.18,9107.03,9108.17,4.789,43618.37,2020-06-29 06:21:00
9108.19,9108.2,9106.86,9108.18,7.234,65889.76,2020-06-29 06:22:00
9109.98,9110.95,9108.19,9108.19,7.843,71445.98,2020-06-29 06:23:00
9110.01,9111.05,9108.77,9109.98,7.244,65992.29,2020-06-29 06:24:00
9111.05,9111.05,9108.75,9110.01,5.036,45876.1,2020-06-29 06:25:00
9113.09,9115.0,9111.05,9111.05,12.99,118406.51,2020-06-29 06:26:00
9111.09,9113.09,9110.73,9113.09,21.7,197722.34,2020-06-29 06:27:00
9110.74,9112.9,9110.73,9111.09,8.771,79915.28,2020-06-29 06:28:00
9111.04,9112.49,9110.73,9110.74,7.811,71172.27,2020-06-29 06:29:00
9110.73,9112.31,9110.73,9111.04,8.76,79807.36,2020-06-29 06:30:00
9109.83,9110.74,9108.51,9110.73,14.35,130707.77,2020-06-29 06:31:00
9109.99,9110.0,9108.32,9109.83,9.159,83424.19,2020-06-29 06:32:00
9108.14,9111.0,9106.63,9109.99,12.85,117012.75,2020-06-29 06:33:00
9108.77,9109.99,9106.76,9108.14,13.21,120296.73,2020-06-29 06:34:00
9108.62,9109.9,9108.48,9108.77,11.44,104230.18,2020-06-29 06:35:00
9106.64,9108.76,9106.0,9108.62,15.52,141327.56,2020-06-29 06:36:00
9106.53,9106.81,9103.34,9106.64,39.36,358369.55,2020-06-29 06:37:00
9102.61,9108.26,9102.6,9106.53,23.86,217255.69,2020-06-29 06:38:00
9100.04,9104.31,9100.0,9102.61,61.52,559891.39,2020-06-29 06:39:00
9098.1,9101.36,9097.3,9100.04,24.77,225402.23,2020-06-29 06:40:00
9102.89,9105.35,9094.85,9098.1,84.03,764754.33,2020-06-29 06:41:00
9100.81,9102.89,9099.49,9102.89,13.5,122859.99,2020-06-29 06:42:00
9099.85,9102.14,9098.53,9100.81,5.829,53045.68,2020-06-29 06:43:00
9099.09,9100.0,9098.12,9099.85,19.23,174933.52,2020-06-29 06:44:00
9094.59,9099.09,9093.87,9099.09,19.83,180436.2,2020-06-29 06:45:00
9079.35,9094.91,9079.09,9094.59,154.57,1404431.76,2020-06-29 06:46:00
9087.1,9091.17,9079.09,9079.35,108.43,985069.69,2020-06-29 06:47:00
9092.89,9093.0,9085.52,9087.1,32.89,298974.86,2020-06-29 06:48:00
9094.62,9099.19,9089.65,9092.89,60.52,550304.7,2020-06-29 06:49:00
9097.86,9101.0,9092.02,9094.62,22.13,201341.25,2020-06-29 06:50:00
9099.9,9100.95,9095.4,9097.86,15.35,139651.88,2020-06-29 06:51:00
9097.45,9102.48,9095.97,9099.9,68.5,623302.19,2020-06-29 06:52:00
9089.6,9097.45,9085.07,9097.45,27.05,245888.66,2020-06-29 06:53:00
9088.82,9090.73,9087.98,9089.6,18.66,169611.87,2020-06-29 06:54:00
9084.06,9088.82,9082.52,9088.82,74.37,675621.24,2020-06-29 06:55:00
9082.25,9087.0,9080.29,9084.06,32.3,293359.49,2020-06-29 06:56:00
9081.12,9084.12,9080.12,9082.25,25.9,235220.5,2020-06-29 06:57:00
9082.77,9084.02,9081.12,9081.12,15.86,144025.02,2020-06-29 06:58:00
9087.49,9088.25,9082.22,9082.77,22.17,201406.69,2020-06-29 06:59:00
9065.05,9087.49,9062.39,9087.49,181.54,1647066.34,2020-06-29 07:00:00
9072.52,9075.0,9064.13,9065.05,80.16,727043.75,2020-06-29 07:01:00
9077.74,9078.99,9070.39,9072.52,97.92,888743.62,2020-06-29 07:02:00
9071.86,9077.74,9070.17,9077.74,43.79,397355.29,2020-06-29 07:03:00
9077.73,9077.74,9071.75,9071.86,44.55,404284.51,2020-06-29 07:04:00
9077.86,9081.62,9077.27,9077.73,41.18,373904.62,2020-06-29 07:05:00
9085.22,9085.23,9077.86,9077.86,24.27,220375.34,2020-06-29 07:06:00
9085.99,9087.47,9084.06,9085.22,21.57,196012.37,2020-06-29 07:07:00
9082.08,9086.77,9076.3,9085.99,43.53,395366.58,2020-06-29 07:08:00
9078.84,9084.77,9077.82,9082.08,36.14,328221.15,2020-06-29 07:09:00
9078.79,9082.53,9075.63,9078.84,41.39,375703.26,2020-06-29 07:10:00
9077.98,9078.79,9075.2,9078.79,38.18,346596.45,2020-06-29 07:11:00
9084.43,9085.99,9076.42,9077.98,178.67,1623369.6,2020-06-29 07:12:00
9085.99,9085.99,9083.7,9084.43,63.63,578168.47,2020-06-29 07:13:00
9090.69,9093.5,9085.98,9085.99,363.63,3304301.05,2020-06-29 07:14:00
9096.88,9097.43,9082.34,9090.69,66.99,609064.82,2020-06-29 07:15:00
9096.77,9100.0,9094.15,9096.88,30.28,275506.54,2020-06-29 07:16:00
9092.06,9098.49,9091.54,9096.77,36.05,327897.46,2020-06-29 07:17:00
9092.71,9094.89,9085.38,9092.06,66.24,602105.51,2020-06-29 07:18:00
9094.15,9094.48,9087.35,9092.71,30.42,276531.5,2020-06-29 07:19:00
9094.09,9098.94,9093.06,9094.15,21.38,194443.94,2020-06-29 07:20:00
9095.61,9096.09,9094.09,9094.09,5.572,50676.08,2020-06-29 07:21:00
9095.64,9097.36,9094.99,9095.61,26.18,238158.65,2020-06-29 07:22:00
9095.18,9096.0,9094.73,9095.64,5.413,49235.93,2020-06-29 07:23:00
